artikel_nr,bezeichnung,werkstoff,abmessungen,einheit,basispreis_eur,zkalk_offset_eur,preis_min_eur,preis_max_eur,sales_group,material_group,n_offers
02357900KS0001,Bundbuchse W2 30-36-45,,,ST,44.289,0.0,19.285,69.293,,Distribution,2
02358000KS0001,Bundbuchse W2 30-34-35,,,ST,40.565,0.0,23.275,71.288,,PTFE,3
02359700KS3150,shaft seal URX-B6-321-HS22219,,,ST,0.6267,0.0,0.0,1.2534,VG 20 - Mobility,Diesel Engine,2
02361440KS0001,"Schlauch gelb 0,45-0,05x0,91-0,06",,"0,05x0,91",M,1.0005,0.0,0.9145,1.1276,VG 27 - Medical,Internal medicine,6
02361800KS0001,Verbindungshülse Sperrk. A/E10 TFM leitf,,,ST,13.0938,0.0,11.2039,14.9838,,Fluidtechnology,2
02362300KS0001,Kolbenring Ø 50 gasdicht HS21037,,,ST,13.2584,0.0,13.0313,17.9069,,Compressor,4
02362500KS0001,Führungsring Ø 50 schräg HS21037,,,ST,14.8274,0.0,14.3954,27.4723,,Compressor,4
02363600KS0001,Rohrleitung 0-903-077-806 HS11007,,,ST,73.15,0.0,73.15,73.15,VG 30 - Industrial Solutions,Food/Pharma,1
02365900KS0001,Spalttopfeinsatz MNK 50-200 PTFE RW,PTFE,,ST,261.6709,0.0,171.7708,322.7511,VG 30 - Industrial Solutions,Fluidtechnology,9
02366100KS0001,Spalttopfeinsatz MNK 50-160 PTFE RW,PTFE,,ST,256.4639,0.0,147.4239,341.3179,VG 30 - Industrial Solutions,Fluidtechnology,9
02380200KS0001,Folie PTFE virginal 2000x1000x3 mm,PTFE,2000x1000x3,ST,395.0765,0.0,250.04,808.64,VG 35 - Distribution,Semi finished Products,20
02380300KS0001,Folie PTFE virginal 2000x1000x5mm,PTFE,2000x1000x5,ST,767.676,0.0,611.8,995.904,VG 35 - Distribution,PTFE,3
02380500KS0001,"Platte PTFE+60%Bronze ca. 135,6 kg/Pl.",PTFE,,ST,5335.96,0.0,4084.43,7667.45,VG 35 - Distribution,PTFE,10
02380600KS0001,"Platte,PTFE+25%Kohle2000+50X1000+20X25+3",PTFE,50X1000,ST,2803.64,0.0,2161.25,3505.88,VG 35 - Distribution,PTFE,11
02380700KS0001,"Platte, PTFE25%Glas 2000+60X1000+20X15+2",,60X1000,ST,2194.5,0.0,1478.96,2823.59,VG 35 - Distribution,Distribution,25
02381900KS0001,Elringplast LD STK 851406,,,ST,2.3594,0.0,2.0615,2.9566,,Distribution,5
02386400KS0001,Ventilsitz RSS 25 VE 2,,,ST,37.3903,0.0,25.0652,44.6426,,Fluidtechnology,4
02392700KS0001,"Dichtsatz 300x325x1,5 HN2380 HS21037",,"300x325x1,5",ST,399.9975,0.0,399.9975,399.9975,,PTFE,1
02401170KS0001,Ko-Rg.  200 gef. überl. HS 22169 H2,,,ST,115.311,0.0,115.311,115.311,VG 35 - Distribution,PTFE,1
02403600KS0001,RWDR 75x95x10 neg.reiopt HN2390 HS17034,,75x95x10,ST,130.2203,0.0,0.0,253.2985,,Food/Pharma,45
02406640KS0035,"Gleitring  56x42,8x8 HS20016",,"56x42,8x8",ST,8.0824,0.0,7.2738,9.5162,VG 30 - Industrial Solutions,Compressor,4
02407290ET0001,VM-Satz B20-P5-N4-10GF/10GR,,,ST,46.7831,0.0,34.3308,59.2354,,Distribution,2
02408500KS0001,PTFE-Folie 60mm x 1mm (Rolle),PTFE,,ROL,522.025,0.0,522.025,522.025,,Compressor,1
02419900KS0001,"Schlauch 1,5x2,1x2348 HS 22233 babyblue",,"1,5x2,1x2348",ST,8.9401,0.0,3.9279,14.3809,VG 27 - Medical,Internal medicine,10
02420800KS0001,Spiralschlauch 6x8 HS17006,,6x8,ST,137.8419,0.0,118.8021,156.8817,VG 30 - Industrial Solutions,Machine Tools/Painting,2
02421300KS0001,"ElroSeal™ X 20x27x4,3 HS17032",,"20x27x4,3",ST,42.3605,0.0,24.1329,97.7763,VG 30 - Industrial Solutions,Fluidtechnology,3
02422202KS0001,"PH 01.09-HW 3000 230~2 2,2 2000",,,ST,738.15,0.0,724.85,751.45,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,3
02427720KS0001,"SCHLAUCH 5x8mm MITTEV +-0,2 NATUR",,5x8,M,14.896,0.0,14.896,14.896,,Sensors,1
02444600KS0001,"PTFE-Rohr 5,0 HS17006 schwarz",PTFE,,ST,15.5943,0.0,11.7927,23.1963,,Internal medicine,3
02448000KS0001,"Platte,PTFE+25%Kohle2000+50X1000+20X15+2",PTFE,50X1000,ST,1948.45,0.0,1379.21,2431.24,VG 35 - Distribution,PTFE,23
02448700KS0010,"Mehrlagenmembran 170x2,25 HS17022",,"170x2,25",ST,174.4295,0.0,145.635,218.2938,VG 31 - Semicon/Chemistry,Fluidtechnology,6
02449100KS0001,Platte PTFE+10%Kohle 1240x1240x16mm,"PTFE, KOHLE",1240x1240x16,ST,1266.825,0.0,1230.25,1727.67,VG 35 - Distribution,PTFE,6
02449300KS0001,"Folie PTFE-LF eins. geätzt 865x40000x0,8",PTFE,"865x40000x0,8",M,227.0975,0.0,227.0975,227.0975,VG 31 - Semicon/Chemistry,PTFE,2
02449600KS0001,Walze Ø253x790 beschichtet PTFE RW,PTFE,Ø253x790,ST,3396.554,0.0,3162.075,3745.413,VG 35 - Distribution,Distribution,9
02458600KS0001,Führungsring d=40 Rev. AA,,,ST,53.5059,0.0,38.4237,71.0752,VG 26 - Energy,Energy Transfer & Distribution,11
02463700KS0001,"HST 1,3:1 FEP 3/8"" nat 1220",FEP,,ST,45.7254,0.0,44.954,46.4968,VG 35 - Distribution,Distribution,2
02469600KS0001,Platte PTFE 1200x1200x10mm,PTFE,1200x1200x10,ST,888.44,0.0,865.83,992.18,VG 35 - Distribution,PTFE,5
02469800KS0001,Platte PTFE 1200x1200x15mm,PTFE,1200x1200x15,ST,905.73,0.0,905.73,905.73,VG 35 - Distribution,PTFE,1
02469900KS0001,Platte PTFE 1200(+10)X1200(+10)X25(+3),PTFE,1200X1200X25,ST,1680.455,0.0,1258.18,2102.73,VG 35 - Distribution,Semi finished Products,2
02470000KS0001,"WDR 35x42x5 sonder reiopt. ""ULF""",,35x42x5,ST,77.6294,0.0,18.9259,120.498,,Distribution,6
02471000KS0001,Platte PTFE+25% Glas,PTFE,,ST,1436.4,0.0,1308.72,2221.1,VG 35 - Distribution,PTFE,12
02471400KS0001,Platte PTFE 25% Glas NO FDA!,PTFE,,ST,2081.45,0.0,2081.45,2081.45,VG 35 - Distribution,PTFE,1
02472500KS0001,RWDR 32x47x8 Sonder + Staubl.,,32x47x8,ST,49.7088,0.0,49.7088,49.7088,,Compressor,1
02476100KS0001,"HST 4:1 PTFE 1 1/2"" nat Spule 50m",PTFE,,M,15.96,0.0,14.364,17.556,VG 35 - Distribution,Distribution,2
02476200KS0001,"HST 4:1 PTFE 1 3/4"" nat Spule 50m",PTFE,,M,11.7838,0.0,11.7838,11.7838,VG 35 - Distribution,Distribution,1
02476300KS0001,"HST 4:1 PTFE 2"" nat Spule 50m",PTFE,,M,23.4745,0.0,23.009,23.94,VG 35 - Distribution,Distribution,2
02483100KS0001,Platte PTFE virginal 1000x1000x50mm,PTFE,1000x1000x50,ST,2852.85,0.0,2626.75,3571.05,VG 35 - Distribution,Semi finished Products,7
02483200KS0001,Platte PTFE virginal 1200x1200x50mm,PTFE,1200x1200x50,ST,3737.3,0.0,3531.15,3943.45,VG 35 - Distribution,PTFE,2
02483700KS0001,EFN URX-B 8-567-HS21059-C,,,ST,6.0079,0.0,0.0,10.0947,VG 20 - Mobility,Machine Tools/Painting,6
02484200KS0001,Rohl.PTFE 25%Glas Ø118+5XØ47-10X540+10mm,PTFE,10X540,ST,623.77,0.0,623.77,634.41,VG 35 - Distribution,Semi finished Products,3
02485400KS0001,Platte PTFE 600x600x100mm,PTFE,600x600x100,ST,2266.32,0.0,1455.02,2658.67,VG 35 - Distribution,PTFE,48
02485800KS0001,Dämpferkopf ET40 TFM leitfähig,,,ST,798.7648,0.0,662.1405,1172.8871,,Fluidtechnology,4
02497700KS0001,Schlauch 6x8x9000,,6x8x9000,ST,56.1458,0.0,51.3048,66.2406,,General Mechanical Eng.,4
02498900KS0001,"Platte, PTFE 2000±5x1000±5x30-0,5/+2 mm",PTFE,5x1000,KG,1351.28,0.0,1351.28,1351.28,VG 35 - Distribution,PTFE,1
02499700KS0001,"PH 01.09 3000 230~2 2,2 3000 PT100",,,ST,822.738,0.0,632.415,924.35,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,9
02499800KS0001,Rohling PTFE rot,PTFE,,ST,69.027,0.0,65.303,79.933,VG 35 - Distribution,Semi finished Products,4
02499900KS0001,Rohling PTFE rot,PTFE,,ST,70.224,0.0,64.904,71.82,VG 35 - Distribution,Semi finished Products,4
02500300KS0050,"EFN URX-B 2,9-405-HS4080-C",,,ST,28.0444,0.0,18.6971,73.9709,VG 30 - Industrial Solutions,Machine Tools/Painting,7
02501500KS0001,"sheet, PTFE 1200+10x1200+10x6+1 mm",PTFE,10x1200,KG,11.97,0.0,10.64,13.3,VG 35 - Distribution,Semi finished Products,2
02504140KS0026,"Gleitring 50,5x63,5x10 HS20016",,"50,5x63,5x10",ST,11.5667,0.0,11.2944,11.8391,,Compressor,2
02504650KS0001,Röhrenfassung E-Nr. 473113100,,,ST,57.4603,0.0,49.9947,61.047,,PTFE,7
02506300KS0001,"Rohl., PTFE blau Ø80XØ40X630, FDA-k",PTFE,Ø40X630,ST,796.67,0.0,796.67,796.67,VG 35 - Distribution,Semi finished Products,1
02506500KS0001,Platte PTFE virgin 1000x1000x30mm,PTFE,1000x1000x30,ST,1762.25,0.0,1021.44,2078.79,VG 35 - Distribution,PTFE,7
02506600KS0001,Steuerscheibe Satz rechts,,,ZSZ,11055.1462,0.0,11055.1462,11055.1462,,Device medicine,1
02506700KS0001,Steuerscheibe Satz links,,,ZSZ,11055.1462,0.0,11055.1462,11055.1462,,Device medicine,1
02508600KS0001,PTFE Platte 600+20X600+20X80+5 mm,PTFE,20X600,ST,2068.15,0.0,1928.5,2292.92,VG 35 - Distribution,Semi finished Products,4
02508800KS0001,"PTFE Ronde, Gehäuse Ø660x270mm +Tol",PTFE,Ø660x270,ST,5792.15,0.0,5758.9,5825.4,VG 35 - Distribution,PTFE,2
02514600KS0500,my-tec - Washer,,,ST,0.1742,0.0,0.0652,0.665,VG 35 - Distribution,PTFE,4
02514900KS0001,Platte PTFE 3000x1000x20mm,PTFE,3000x1000x20,ST,4113.69,0.0,2848.86,4635.05,VG 35 - Distribution,Semi finished Products,75
02515300KS0001,Platte PTFE 1500x1500x15mm,PTFE,1500x1500x15,ST,1429.75,0.0,1429.75,1429.75,VG 35 - Distribution,Semi finished Products,2
02517100KS0001,Sitz 120 für RSS150 SD1,,,ST,193.5403,0.0,193.5403,193.5403,,Fluidtechnology,1
02519200KS0001,Sitz 145 SD2 RSS 150 SD2,,,ST,151.364,0.0,141.121,177.7677,,Fluidtechnology,4
02522700KS0001,"PH 08.02 4000 400~3 2,2 3000",,,ST,708.89,0.0,662.34,768.74,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,6
02525400KS0001,Zuschnitt PTFE virg. 1210+40X525+5X,PTFE,40X525,ST,1163.75,0.0,1163.75,1163.75,VG 35 - Distribution,PTFE,1
02526100ET0001,"ThermoGenius™ N1 1220x772 13,6 oben",,1220x772,ST,3990.0,0.0,3325.0,4788.0,VG 26 - Energy,Heat Exchangers / Heaters,5
02527700ET0001,"ThermoGenius™ N2 1220x1054 27,2 oben",,1220x1054,ST,6650.0,0.0,6184.5,6982.5,VG 26 - Energy,Heat Exchangers / Heaters,3
02528300ET0001,"ThermoGenius™ N3 1220x1361 40,71 oben",,1220x1361,ST,9243.5,0.0,8379.0,9975.0,VG 26 - Energy,Heat Exchangers / Heaters,4
02529300KS0001,"FEP Schlauch 6,30x8,00mm nat.",FEP,"6,30x8,00",M,10.64,0.0,10.64,10.64,VG 35 - Distribution,Distribution,1
02530100KS0001,Stützring 037411-B-40,,,ST,552.2825,0.0,365.75,1021.44,VG 35 - Distribution,Distribution,4
02531100KS0001,WDR 70x90x15 Sonder HS21037,,70x90x15,ST,26.1123,0.0,22.9627,28.9076,VG 30 - Industrial Solutions,Compressor,4
02531800KS0001,Platte PTFE+25%Glas 1200x1200x30 gefräst,PTFE,1200x1200x30,ST,2786.35,0.0,2181.2,3391.5,VG 35 - Distribution,PTFE,2
02532600KS0001,Rolle beschichten Ø 70 x 40 mm,,Ø70x40,ST,165.053,0.0,165.053,165.053,VG 35 - Distribution,PTFE,1
02533700KS0001,"RC FEP 1,5"" UNETCHED 0,5 NAT 1220",FEP,,ST,124.9535,0.0,61.845,332.5,VG 35 - Distribution,Corrosion Protection,6
02534600KS0001,"PTFE-Schlauch 6x6,5 mm",PTFE,"6x6,5",M,1.6053,0.0,1.1451,1.9618,VG 35 - Distribution,Distribution,4
02535100KS0001,"Mini-WT PP/PFA 462x462x46 1,0","PFA, PP",462x462x46,ST,1947.12,0.0,1947.12,1947.12,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,1
02535200KS0001,Steuerscheiben rechts 26582-512-025,,,ZSZ,11345.299,0.0,11345.299,11345.299,VG 30 - Industrial Solutions,General Mechanical Eng.,1
02535300KS0001,Steuerscheiben links 26582-512-125,,,ZSZ,11345.299,0.0,11345.299,11345.299,VG 30 - Industrial Solutions,General Mechanical Eng.,1
02541000KS0001,Membrane PN-2300 Rev.3,,,ST,223.7873,0.0,133.3978,341.8499,,Fluidtechnology,11
02541400KS0001,Membrane PN-2301 Rev.3,,,ST,195.643,0.0,133.997,356.3458,,Fluidtechnology,9
02542300KS0001,"EMS 18x12x3,6-10 HS22186",,"18x12x3,6",ST,12.5609,0.0,11.823,13.2987,,Distribution,2
02544400KS0055,EMT 49x37x5 HS22111,,49x37x5,ST,0.8516,0.0,0.8183,1.3566,VG 20 - Mobility,Gasoline Engine,7
02544400KS0085,EMT 49x37x5 HS22111,,49x37x5,ST,4.0123,0.0,1.792,4.0123,VG 20 - Mobility,Gasoline Engine,3
02544500KS0085,EMT 23x14x5 HS22111,,23x14x5,ST,0.9413,0.0,0.7046,4.0115,VG 20 - Mobility,Gasoline Engine,10
02544600KS0001,Platte PTFE+25%Kohle 1200x1200x15mm,"PTFE, KOHLE",1200x1200x15,ST,1317.365,0.0,865.83,1538.81,VG 35 - Distribution,Semi finished Products,34
02546100KS0009,Pumpenchassis M50415 C,,,ST,649.6319,0.0,542.5868,1056.9377,VG 27 - Medical,Device medicine,6
02547270KS0001,"Sitzring KNA 6"" leitf.",,,ST,141.8432,0.0,126.1133,238.5222,,Fluidtechnology,4
02547600KS0001,PTFE 25%Kohle 1200±10x1200±10x12+2,"PTFE, KOHLE",10x1200,ST,1158.43,0.0,849.072,1264.83,VG 35 - Distribution,Semi finished Products,5
02548000KS0001,"Führungsring 30x12,2x47,5  HS22161",,"30x12,2x47,5",ST,34.713,0.0,32.452,36.974,,PTFE,2
02548100KS0001,Führung 50x12x29  HS22161,,50x12x29,ST,51.604,0.0,49.077,54.131,,PTFE,2
02548200KS0001,"Faltenbalg 12356170, HS22185",,,ST,86.051,0.0,66.5,638.4,,Food/Pharma,16
02550000ET0001,"RB-WT PFA DN80x356 0,3 U-Flow SP300",PFA,80x356,ST,7968.03,0.0,6457.15,9623.88,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,31
02551500KS0045,"Dichtung 36,2x47,3x8 MF 10010",,"36,2x47,3x8",ST,0.9283,0.0,0.9283,0.9283,VG 20 - Mobility,Gasoline Engine,1
02552600KS0001,Dichtungsplatte RSV1-17,,,ST,175.2608,0.0,110.656,240.8896,,General Mechanical Eng.,13
02553100KS0001,Elringplast W 2  VE 32-1000,,,ST,189.126,0.0,189.126,191.52,VG 35 - Distribution,Semi finished Products,5
02553350KS0001,RWDR 426996213       HS17034,,,ST,37.7188,0.0,24.9414,68.3686,VG 30 - Industrial Solutions,Food/Pharma,21
02553400KS0001,Platte PTFE 25% E-Kohle,"PTFE, KOHLE",,ST,1609.3,0.0,1609.3,1609.3,VG 35 - Distribution,PTFE,1
02553800ET0001,"ST-HX PFA DN80x372 0,3 U-Flow F",PFA,80x372,ST,7968.03,0.0,6594.14,9985.64,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,9
02554300KS0001,Schlauch 6x8x50000,,6x8x50000,ST,552.1229,0.0,427.8211,1817.844,,General Mechanical Eng.,9
02557500KS0001,Komplettkolben 55 - KoRg HS 21037,,,ST,49.2159,0.0,48.8028,49.629,,Compressor,2
02557700ET0001,"ST-HX PFA DN80x576 0,8 U-Flow F",PFA,80x576,ST,9456.6325,0.0,8437.52,11543.07,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,33
02558000KS0001,PTFE Platte 1200±10X1200±10X32+3 mm,PTFE,10X1200,ST,2316.86,0.0,2316.86,2316.86,VG 35 - Distribution,PTFE,1
02559400ET0001,"ST-HX PFA DN80x560 0,8 U-Flow SP300",PFA,80x560,ST,9282.735,0.0,6902.7,11125.45,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,22
02559500ET0001,"ST-HX PFA DN80x576 0,8 S-Flow F",PFA,80x576,ST,9775.5,0.0,9044.0,11543.07,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,13
02559600ET0001,"ST-HX PFA DN80x560 0,8 S-Flow SP300",PFA,80x560,ST,9456.6325,0.0,9044.0,9520.14,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,6
02559800KS0001,Ring 480x85x115 TFM 1600,,480x85x115,ST,2569.6598,0.0,2341.199,4142.95,VG 30 - Industrial Solutions,Fluidtechnology,4
02561700KS0001,Zuschnitt 520x420x100 HS22196 FDA,,520x420x100,ST,2998.485,0.0,2965.9,3090.92,VG 35 - Distribution,Distribution,6
02561800KS0001,Rohling HS22211 Ø91x290 mm,,Ø91x290,ST,180.348,0.0,180.348,180.348,VG 35 - Distribution,General Mechanical Eng.,1
02562300KS0001,"PTFE Schlauch 1,6x3,2 mm",PTFE,"1,6x3,2",M,3.3017,0.0,3.2452,3.3581,VG 35 - Distribution,Distribution,2
02566300KS0001,"MOD-WT PP 860x760x200 12,0",PP,860x760x200,ST,4581.85,0.0,3730.65,5133.8,VG 31 - Semicon/Chemistry,Distribution,3
02566700KS0001,"RC FEP 2"" UNETCHED 0,5 NAT 2130",FEP,,ST,270.7215,0.0,162.4329,372.4,VG 35 - Distribution,Distribution,5
02568400KS0001,"HST 4:1 PTFE 3/16"" schwarz 1220",PTFE,,ST,3.8218,0.0,3.0617,5.9414,VG 35 - Distribution,Distribution,8
02575300KS0001,Stahlring Ø158x1100 mit PTFE-HST,PTFE,Ø158x1100,ST,90.307,0.0,90.307,90.307,VG 35 - Distribution,Distribution,1
02576100KS0001,"Platte PTFE 25% Kohle ca. 89,9 kg/St","PTFE, KOHLE",,ST,2486.435,0.0,1963.08,2658.67,VG 35 - Distribution,Semi finished Products,8
02576560KS0024,Keil  RW,,,ST,6.6101,0.0,6.6101,6.6101,,General Mechanical Eng.,1
02578420KS0010,Ring mit PTFE Stulpe geb. 10 St.,PTFE,,ST,0.6996,0.0,0.6792,0.8013,VG 27 - Medical,Device medicine,3
02578500KS1000,Stützring RW,,,ST,1.8527,0.0,1.1385,2.1307,,PTFE,3
02579700KS0001,"SEAL RING FLAT 4,6x6,3x3,42",,"4,6x6,3x3,42",ST,0.1315,0.0,0.1315,0.9334,VG 20 - Mobility,Gasoline Engine,4
02580200KS0001,Rohling PTFE 3236 Ø70xØ0x735 mm,PTFE,Ø0x735,ST,626.43,0.0,626.43,626.43,VG 26 - Energy,Hydrogen,1
02580300KS0001,Rohling PTFE 3236 Ø80xØ0x735 mm,PTFE,Ø0x735,ST,726.18,0.0,726.18,726.18,VG 26 - Energy,Hydrogen,1
02580400KS0001,Rohling PTFE 3236 Ø140xØ0x750 mm,PTFE,Ø0x750,ST,1283.45,0.0,1283.45,1283.45,VG 26 - Energy,Hydrogen,1
02580700KS0001,Kolbenring mit Expander DN1010 rech,,DN1010,ST,2879.45,0.0,2879.45,2879.45,VG 35 - Distribution,Distribution,1
02580800KS0001,Rohling TFM1600 Ø380(+30)x0x330 mm,,Ø380x0x330,ST,7087.57,0.0,6233.71,13951.7,VG 35 - Distribution,Semi finished Products,6
02581600KS0001,Faltenbalg L=50 D=32 PTFE,PTFE,,ST,15.6275,0.0,15.162,16.093,VG 30 - Industrial Solutions,Food/Pharma,2
02581700KS0001,"PH 09.01 3000 400~2 2,2 2000",,,ST,598.5,0.0,498.75,625.1,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,10
02581990KS1000,Lager  40BZ,,,ST,1.075,0.0,0.8843,8.6423,VG 30 - Industrial Solutions,General Mechanical Eng.,5
02583420KS0010,Ring mit PTFE Stulpe geb. 10 St.,PTFE,,ST,0.7319,0.0,0.7106,0.869,VG 27 - Medical,Device medicine,3
02584500KS0001,Isolierrohr 32010739 PTFE RW,PTFE,,ST,29.659,0.0,20.216,35.91,VG 35 - Distribution,PTFE,21
02585100KS0001,"PRT Dichtung PTFE 14,6x11,8x0,5 VM 3953",PTFE,"14,6x11,8x0,5",ST,9.5108,0.0,2.6387,17.0001,VG 30 - Industrial Solutions,Sensors,11
02585200KS0001,"Dichtung PTFE 17,4x15,4x0,4 mm /80287751",PTFE,"17,4x15,4x0,4",ST,3.1835,0.0,3.1441,3.1835,VG 30 - Industrial Solutions,Sensors,3
02585300KS0001,"Dichtung PTFE 10,675x9,12x0,35 mm",PTFE,"10,675x9,12x0,35",ST,2.5355,0.0,2.2982,2.5866,VG 30 - Industrial Solutions,Sensors,4
02586600KS0001,modifizierte PTFE-Folie 1500x1500x2 mm,PTFE,1500x1500x2,ST,698.25,0.0,698.25,698.25,VG 31 - Semicon/Chemistry,Corrosion Protection,1
02587410KS0010,Ring mit PTFE Stulpe geb. 10 St.,PTFE,,ST,1.2574,0.0,1.2388,1.276,VG 27 - Medical,Device medicine,2
02589460KS0001,"Ko-Rg. schräg 300x11,9  HS21027",,"300x11,9",ST,263.34,0.0,241.794,369.74,VG 35 - Distribution,Distribution,5
02596160KS0050,Gleitring NBR-O-Rg. 132   HS20016,NBR,,ST,6.1406,0.0,3.9634,11.9221,,PTFE,15
02598400KS0001,Seitengehäuse E40 leitf. Rückspülsystem,,,ST,1315.769,0.0,1315.769,1315.769,VG 30 - Industrial Solutions,Fluidtechnology,1
02599900KS0001,Ventilsitz SD1 RSS 40 PTFE mod.,PTFE,,ST,42.2541,0.0,42.2541,42.2541,,Fluidtechnology,1
02602200KS0001,"Gleitring 22,2x16x2,85 HN1676 HS20016",,"22,2x16x2,85",ST,49.609,0.0,46.7894,89.11,VG 35 - Distribution,Distribution,3
02602400KS0073,spring seal URX-B 6-603-HS 22219-C,,,ST,1.4203,0.0,1.3884,15.96,VG 20 - Mobility,Gasoline Engine,3
02604900KS0001,RWDR 100x120x8 HN2390 reiopt.,,100x120x8,ST,55.3014,0.0,48.4785,109.592,,Food/Pharma,5
02608800KS0001,"MOD-WT PP 890x560x25 0,8",PP,890x560x25,ST,1345.96,0.0,1345.96,1345.96,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,1
02612000KS0050,"Ko-Rg. 78x6,95 gasd. HS21037 *",,"78x6,95",ST,22.8255,0.0,21.792,23.5849,,Compressor,3
02614700KS0001,"PTFE tubing 10,0x12,0 mm á 50m",PTFE,"10,0x12,0",M,4.4183,0.0,3.5531,10.8395,,Distribution,6
02619200ET0001,RWDR HN2390 48x65x8,,48x65x8,ST,68.2694,0.0,20.187,122.9053,,General Mechanical Eng.,31
02625300KS0001,shaft seal 140x170x15mm HN2390,,140x170x15,ST,212.8,0.0,212.8,212.8,,Distribution,2
02629270KS0034,RWDR 22x32x5 HN2390 reiopt HS21037,,22x32x5,ST,136.99,0.0,136.99,136.99,,Machine Tools/Painting,1
02632730KS0030,"EFN URX-B8,0-095-15-C HS21037",,,ST,10.0274,0.0,10.0274,10.0274,,PTFE,1
02633300KS0001,WDR 35x45x5 sonder HS21060,,35x45x5,ST,10.3075,0.0,8.1026,10.6347,VG 20 - Mobility,Electric Drive,3
02639150KS0010,Ring mit PTFE Stulpe geb. 10 St.,PTFE,,ST,1.7888,0.0,1.7623,1.8153,VG 27 - Medical,Device medicine,2
02645980KS0001,Kesseldicht. 905x10 Viton-Einl.,,905x10,ST,672.069,0.0,611.0073,738.6288,,General Mechanical Eng.,4
02655000KS0001,"Spannring 89x5,9 1.4310",,"89x5,9",ST,19.152,0.0,15.029,32.9707,VG 35 - Distribution,PTFE,5
02659930KS0001,Gleitring NBR-O-Rg. 210 HS20015,NBR,,ST,90.6927,0.0,90.6927,90.6927,VG 35 - Distribution,Distribution,2
02664260KS0200,"Membrane FEP 30,5x96x0,25",FEP,"30,5x96x0,25",ST,8.5386,0.0,8.5187,9.0839,,Fluidtechnology,3
02665822KS0001,Kugel 18mm massiv RW HS11097,,,ST,12.8901,0.0,12.369,13.4112,,PTFE,2
02667870KS0001,Schlauch natur,,,M,4.0698,0.0,3.4514,8.2017,,Compressor,3
02669810KS0200,Manschette 40x68x4 HS17100,,40x68x4,ST,6.106,0.0,5.0221,7.19,,Fluidtechnology,2
02670700KS0001,"RC FEP 5"" GEÄTZT 0,5 NAT 1830",FEP,,ST,502.74,0.0,502.74,502.74,VG 35 - Distribution,Distribution,1
02671100KS0001,Platte PTFE+23%E-Kohle+2%Grafit,"PTFE, KOHLE",,ST,7975.345,0.0,7223.23,8727.46,VG 35 - Distribution,PTFE,2
02672280KS0070,Gleitring DA 150 HS22169,,,ST,19.3941,0.0,18.5588,20.337,,General Mechanical Eng.,5
02672520KS0001,Führungsband DA150 HS22169,,,ST,12.2699,0.0,12.0166,12.5233,,General Mechanical Eng.,2
02672600KS0001,"Führ.-Band 5,3x382x2,5 Ø 125 HS22169",,"5,3x382x2,5",ST,10.5682,0.0,10.5682,10.5682,,General Mechanical Eng.,1
02687500KS0001,"Nutring 109x66x5, HS 17022 V379947",,109x66x5,ST,628.9005,0.0,541.1172,716.6838,VG 30 - Industrial Solutions,Compressor,2
02689920KS0001,"Schlauch schwarz 3x4,8 HS10008",,"3x4,8",M,3.8098,0.0,3.2981,4.8331,VG 27 - Medical,PTFE,3
02690400KS0001,"PTFE Membrane Ø3,3x14 HS22121",PTFE,"Ø3,3x14",ST,13.4596,0.0,12.7813,14.1645,VG 30 - Industrial Solutions,Machine Tools/Painting,3
02690500KS0001,"bellow 9x30x17,45",,"9x30x17,45",ST,9.1438,0.0,4.788,12.635,VG 32 - Food & Pharma,Food/Pharma,12
02699700KS0001,Hutmanschette 44-46291,,,ST,103.341,0.0,45.3397,370.8572,VG 30 - Industrial Solutions,PTFE,4
02706400KS0015,EKK 38x24x7 HS21059,,38x24x7,ST,16.4162,0.0,16.226,18.0707,,Food/Pharma,3
02706500KS0015,EKK 30x18x7 HS21059,,30x18x7,ST,12.7813,0.0,11.1587,91.504,,Food/Pharma,10
02707700KS0040,"Piston seal 38,15x28x4 HS21059",,"38,15x28x4",ST,7.0437,0.0,6.7724,7.315,,Distribution,2
02708300KS0001,RWDR 45x60x6 HN2390 HS2137,,45x60x6,ST,140.7472,0.0,101.9445,179.55,VG 35 - Distribution,PTFE,2
02711900KS0001,RWDR 90x102x17 doli geg. HS21037,,90x102x17,ST,105.602,0.0,92.834,209.9937,,Distribution,5
02712700KS0001,RWDR 60x80x8 Hn2390 HS17034/1.4301,,60x80x8,ST,109.326,0.0,45.1934,158.27,,PTFE,4
